route_id,service_id,trip_id,direction_id,trip_headsign
5,1-TR1,845673,0,Universités des Sciences et Lettres
5,1-TR1,845674,0,Universités des Sciences et Lettres
5,1-TR1,845675,0,Universités des Sciences et Lettres
5,1-TR1,845676,0,Universités des Sciences et Lettres
5,1-TR1,845677,0,Universités des Sciences et Lettres
5,1-TR1,845678,0,Universités des Sciences et Lettres
5,1-TR1,845679,0,Universités des Sciences et Lettres
5,1-TR1,845680,0,Universités des Sciences et Lettres
5,1-TR1,845681,0,Universités des Sciences et Lettres
5,1-TR1,845712,0,Universités des Sciences et Lettres
5,1-TR1,845713,0,Universités des Sciences et Lettres
5,1-TR1,845714,0,Universités des Sciences et Lettres
5,1-TR1,845715,0,Universités des Sciences et Lettres
5,1-TR1,845716,0,Universités des Sciences et Lettres
5,1-TR1,845717,0,Universités des Sciences et Lettres
5,1-TR1,845718,0,Universités des Sciences et Lettres
5,1-TR1,845719,0,Universités des Sciences et Lettres
5,1-TR1,845720,0,Universités des Sciences et Lettres
5,1-TR1,845721,0,Universités des Sciences et Lettres
5,1-TR1,845722,0,Universités des Sciences et Lettres
5,1-TR1,845723,0,Universités des Sciences et Lettres
5,1-TR1,845724,0,Universités des Sciences et Lettres
5,1-TR1,845725,0,Universités des Sciences et Lettres
5,1-TR1,845726,0,Universités des Sciences et Lettres
5,1-TR1,845727,0,Universités des Sciences et Lettres
5,1-TR1,845728,0,Universités des Sciences et Lettres
5,1-TR1,845729,0,Universités des Sciences et Lettres
5,1-TR1,845730,0,Universités des Sciences et Lettres
5,1-TR1,845731,0,Universités des Sciences et Lettres
5,1-TR1,845732,0,Universités des Sciences et Lettres
5,1-TR1,845733,0,Universités des Sciences et Lettres
5,1-TR1,845734,0,Universités des Sciences et Lettres
5,1-TR1,845742,0,Universités des Sciences et Lettres
5,1-TR1,845743,0,Universités des Sciences et Lettres
5,1-TR1,845744,0,Universités des Sciences et Lettres
5,1-TR1,845745,0,Universités des Sciences et Lettres
5,1-TR1,845746,0,Universités des Sciences et Lettres
5,1-TR1,845747,0,Universités des Sciences et Lettres
5,1-TR1,845754,0,Universités des Sciences et Lettres
5,1-TR1,845755,0,Universités des Sciences et Lettres
5,1-TR1,845756,0,Universités des Sciences et Lettres
5,1-TR1,845757,0,Universités des Sciences et Lettres
5,1-TR1,845763,0,Universités des Sciences et Lettres
5,1-TR1,845764,0,Universités des Sciences et Lettres
5,1-TR1,845765,0,Universités des Sciences et Lettres
5,1-TR1,845766,0,Universités des Sciences et Lettres
5,1-TR1,845770,0,Universités des Sciences et Lettres
5,1-TR1,845773,0,Universités des Sciences et Lettres
5,1-TR1,845775,0,Universités des Sciences et Lettres
5,1-TR1,845776,0,Universités des Sciences et Lettres
5,1-TR1,845777,0,Universités des Sciences et Lettres
5,1-TR1,845783,0,Universités des Sciences et Lettres
5,1-TR1,845784,0,Universités des Sciences et Lettres
5,1-TR1,845785,0,Universités des Sciences et Lettres
5,1-TR1,845786,0,Universités des Sciences et Lettres
5,1-TR1,845787,0,Universités des Sciences et Lettres
5,1-TR1,845789,0,Universités des Sciences et Lettres
5,1-TR1,845790,0,Universités des Sciences et Lettres
5,1-TR1,845791,0,Universités des Sciences et Lettres
5,1-TR1,845792,0,Universités des Sciences et Lettres
5,1-TR1,845793,0,Universités des Sciences et Lettres
5,1-TR1,845794,0,Universités des Sciences et Lettres
5,1-TR1,845795,0,Universités des Sciences et Lettres
5,1-TR1,845796,0,Universités des Sciences et Lettres
5,1-TR1,845797,0,Universités des Sciences et Lettres
5,1-TR1,845798,0,Universités des Sciences et Lettres
5,1-TR1,845799,0,Universités des Sciences et Lettres
5,1-TR1,845800,0,Universités des Sciences et Lettres
5,1-TR1,845801,0,Universités des Sciences et Lettres
5,1-TR1,845802,0,Universités des Sciences et Lettres
5,1-TR1,845803,0,Universités des Sciences et Lettres
5,1-TR1,845804,0,Universités des Sciences et Lettres
5,1-TR1,845805,0,Universités des Sciences et Lettres
5,1-TR1,845806,0,Universités des Sciences et Lettres
5,1-TR1,845807,0,Universités des Sciences et Lettres
5,1-TR1,845808,0,Universités des Sciences et Lettres
5,1-TR1,845809,0,Universités des Sciences et Lettres
5,1-TR1,845810,0,Universités des Sciences et Lettres
5,1-TR1,845811,0,Universités des Sciences et Lettres
5,1-TR1,845812,0,Universités des Sciences et Lettres
5,1-TR1,845813,0,Universités des Sciences et Lettres
5,1-TR1,845814,0,Universités des Sciences et Lettres
5,1-TR1,845815,0,Universités des Sciences et Lettres
5,1-TR1,845816,0,Universités des Sciences et Lettres
5,1-TR1,845817,0,Universités des Sciences et Lettres
5,1-TR1,845818,0,Universités des Sciences et Lettres
5,1-TR1,845819,0,Universités des Sciences et Lettres
5,1-TR1,845820,0,Universités des Sciences et Lettres
5,1-TR1,845821,0,Universités des Sciences et Lettres
5,1-TR1,845822,0,Universités des Sciences et Lettres
5,1-TR1,845823,0,Universités des Sciences et Lettres
5,1-TR1,845824,0,Universités des Sciences et Lettres
5,1-TR1,845825,0,Universités des Sciences et Lettres
5,1-TR1,845826,0,Universités des Sciences et Lettres
5,1-TR1,845827,0,Universités des Sciences et Lettres
5,1-TR1,845828,0,Universités des Sciences et Lettres
5,1-TR1,845829,0,Universités des Sciences et Lettres
5,1-TR1,845830,0,Universités des Sciences et Lettres
5,1-TR1,845831,0,Universités des Sciences et Lettres
5,1-TR1,845832,0,Universités des Sciences et Lettres
5,1-TR1,845833,0,Universités des Sciences et Lettres
5,1-TR1,845834,0,Universités des Sciences et Lettres
5,1-TR1,845835,0,Universités des Sciences et Lettres
5,1-TR1,845836,0,Universités des Sciences et Lettres
5,1-TR1,845837,0,Universités des Sciences et Lettres
5,1-TR1,845838,0,Universités des Sciences et Lettres
5,1-TR1,845839,0,Universités des Sciences et Lettres
5,1-TR1,845840,0,Universités des Sciences et Lettres
5,1-TR1,845841,0,Universités des Sciences et Lettres
5,1-TR1,845842,0,Universités des Sciences et Lettres
5,1-TR1,845843,0,Universités des Sciences et Lettres
5,1-TR1,845844,0,Universités des Sciences et Lettres
5,1-TR1,845845,0,Universités des Sciences et Lettres
5,1-TR1,845846,0,Universités des Sciences et Lettres
5,1-TR1,845847,0,Universités des Sciences et Lettres
5,1-TR1,845848,0,Universités des Sciences et Lettres
5,1-TR1,845849,0,Universités des Sciences et Lettres
5,1-TR1,845850,0,Universités des Sciences et Lettres
5,1-TR1,845851,0,Universités des Sciences et Lettres
5,1-TR1,845852,0,Universités des Sciences et Lettres
5,1-TR1,845853,0,Universités des Sciences et Lettres
5,1-TR1,845854,0,Universités des Sciences et Lettres
5,1-TR1,845855,0,Universités des Sciences et Lettres
5,1-TR1,845924,0,Universités des Sciences et Lettres
5,1-TR1,845925,0,Universités des Sciences et Lettres
5,1-TR1,845928,0,Universités des Sciences et Lettres
5,1-TR1,845937,0,Universités des Sciences et Lettres
5,1-TR1,845938,0,Universités des Sciences et Lettres
5,1-TR1,845939,0,Universités des Sciences et Lettres
5,1-TR1,845940,0,Universités des Sciences et Lettres
5,1-TR1,845941,0,Universités des Sciences et Lettres
5,1-TR1,845942,0,Universités des Sciences et Lettres
5,1-TR1,845943,0,Universités des Sciences et Lettres
5,1-TR1,845944,0,Universités des Sciences et Lettres
5,1-TR1,845946,0,Universités des Sciences et Lettres
5,1-TR1,845948,0,Universités des Sciences et Lettres
5,1-TR1,845949,0,Universités des Sciences et Lettres
5,2-TR1,847562,0,Universités des Sciences et Lettres
5,2-TR1,847564,0,Universités des Sciences et Lettres
5,2-TR1,847565,0,Universités des Sciences et Lettres
5,2-TR1,847569,0,Universités des Sciences et Lettres
5,2-TR1,847570,0,Universités des Sciences et Lettres
5,2-TR1,847572,0,Universités des Sciences et Lettres
5,2-TR1,847573,0,Universités des Sciences et Lettres
5,2-TR1,847574,0,Universités des Sciences et Lettres
5,2-TR1,847575,0,Universités des Sciences et Lettres
5,2-TR1,847577,0,Universités des Sciences et Lettres
5,2-TR1,847579,0,Universités des Sciences et Lettres
5,2-TR1,847581,0,Universités des Sciences et Lettres
5,2-TR1,847584,0,Universités des Sciences et Lettres
5,2-TR1,847585,0,Universités des Sciences et Lettres
5,2-TR1,847587,0,Universités des Sciences et Lettres
5,2-TR1,847590,0,Universités des Sciences et Lettres
5,2-TR1,847591,0,Universités des Sciences et Lettres
5,2-TR1,847593,0,Universités des Sciences et Lettres
5,2-TR1,847594,0,Universités des Sciences et Lettres
5,2-TR1,847602,0,Universités des Sciences et Lettres
5,2-TR1,847665,0,Universités des Sciences et Lettres
5,2-TR1,847666,0,Universités des Sciences et Lettres
5,2-TR1,847667,0,Universités des Sciences et Lettres
5,2-TR1,847668,0,Universités des Sciences et Lettres
5,2-TR1,847669,0,Universités des Sciences et Lettres
5,2-TR1,847670,0,Universités des Sciences et Lettres
5,2-TR1,847671,0,Universités des Sciences et Lettres
5,2-TR1,847672,0,Universités des Sciences et Lettres
5,2-TR1,847673,0,Universités des Sciences et Lettres
5,2-TR1,847674,0,Universités des Sciences et Lettres
5,2-TR1,847675,0,Universités des Sciences et Lettres
5,2-TR1,847676,0,Universités des Sciences et Lettres
5,2-TR1,847677,0,Universités des Sciences et Lettres
5,2-TR1,847678,0,Universités des Sciences et Lettres
5,2-TR1,847679,0,Universités des Sciences et Lettres
5,2-TR1,847680,0,Universités des Sciences et Lettres
5,2-TR1,847681,0,Universités des Sciences et Lettres
5,2-TR1,847682,0,Universités des Sciences et Lettres
5,2-TR1,847683,0,Universités des Sciences et Lettres
5,2-TR1,847684,0,Universités des Sciences et Lettres
5,2-TR1,847685,0,Universités des Sciences et Lettres
5,2-TR1,847686,0,Universités des Sciences et Lettres
5,2-TR1,847687,0,Universités des Sciences et Lettres
5,2-TR1,847688,0,Universités des Sciences et Lettres
5,2-TR1,847689,0,Universités des Sciences et Lettres
5,2-TR1,847690,0,Universités des Sciences et Lettres
5,2-TR1,847691,0,Universités des Sciences et Lettres
5,2-TR1,847692,0,Universités des Sciences et Lettres
5,2-TR1,847693,0,Universités des Sciences et Lettres
5,2-TR1,847694,0,Universités des Sciences et Lettres
5,2-TR1,847695,0,Universités des Sciences et Lettres
5,2-TR1,847696,0,Universités des Sciences et Lettres
5,2-TR1,847697,0,Universités des Sciences et Lettres
5,2-TR1,847698,0,Universités des Sciences et Lettres
5,2-TR1,847699,0,Universités des Sciences et Lettres
5,2-TR1,847700,0,Universités des Sciences et Lettres
5,2-TR1,847701,0,Universités des Sciences et Lettres
5,2-TR1,847702,0,Universités des Sciences et Lettres
5,2-TR1,847703,0,Universités des Sciences et Lettres
5,2-TR1,847704,0,Universités des Sciences et Lettres
5,2-TR1,847705,0,Universités des Sciences et Lettres
5,2-TR1,847706,0,Universités des Sciences et Lettres
5,2-TR1,847707,0,Universités des Sciences et Lettres
5,2-TR1,847708,0,Universités des Sciences et Lettres
5,2-TR1,847709,0,Universités des Sciences et Lettres
5,2-TR1,847710,0,Universités des Sciences et Lettres
5,2-TR1,847711,0,Universités des Sciences et Lettres
5,2-TR1,847712,0,Universités des Sciences et Lettres
5,2-TR1,847713,0,Universités des Sciences et Lettres
5,2-TR1,847714,0,Universités des Sciences et Lettres
5,2-TR1,847715,0,Universités des Sciences et Lettres
5,2-TR1,847716,0,Universités des Sciences et Lettres
5,2-TR1,847717,0,Universités des Sciences et Lettres
5,2-TR1,847718,0,Universités des Sciences et Lettres
5,2-TR1,847719,0,Universités des Sciences et Lettres
5,2-TR1,847720,0,Universités des Sciences et Lettres
5,2-TR1,847721,0,Universités des Sciences et Lettres
5,2-TR1,847722,0,Universités des Sciences et Lettres
5,2-TR1,847723,0,Universités des Sciences et Lettres
5,2-TR1,847724,0,Universités des Sciences et Lettres
5,2-TR1,847725,0,Universités des Sciences et Lettres
5,2-TR1,847726,0,Universités des Sciences et Lettres
5,2-TR1,847735,0,Universités des Sciences et Lettres
5,2-TR1,847736,0,Universités des Sciences et Lettres
5,2-TR1,847737,0,Universités des Sciences et Lettres
5,2-TR1,847738,0,Universités des Sciences et Lettres
5,2-TR1,847739,0,Universités des Sciences et Lettres
5,2-TR1,847740,0,Universités des Sciences et Lettres
5,2-TR1,847741,0,Universités des Sciences et Lettres
5,2-TR1,847742,0,Universités des Sciences et Lettres
5,2-TR1,847744,0,Universités des Sciences et Lettres
5,2-TR1,847745,0,Universités des Sciences et Lettres
5,2-TR1,847747,0,Universités des Sciences et Lettres
5,2-TR1,847753,0,Universités des Sciences et Lettres
5,2-TR1,847754,0,Universités des Sciences et Lettres
5,2-TR1,847755,0,Universités des Sciences et Lettres
5,2-TR1,847756,0,Universités des Sciences et Lettres
5,2-TR1,847757,0,Universités des Sciences et Lettres
5,2-TR1,847758,0,Universités des Sciences et Lettres
5,2-TR1,847759,0,Universités des Sciences et Lettres
5,2-TR1,847760,0,Universités des Sciences et Lettres
5,2-TR1,847761,0,Universités des Sciences et Lettres
5,2-TR1,847762,0,Universités des Sciences et Lettres
5,2-TR1,847763,0,Universités des Sciences et Lettres
5,2-TR1,847764,0,Universités des Sciences et Lettres
5,2-TR1,847765,0,Universités des Sciences et Lettres
5,2-TR1,847766,0,Universités des Sciences et Lettres
5,2-TR1,847767,0,Universités des Sciences et Lettres
5,2-TR1,847768,0,Universités des Sciences et Lettres
5,2-TR1,847769,0,Universités des Sciences et Lettres
5,2-TR1,847770,0,Universités des Sciences et Lettres
5,3-TR1,848255,0,Universités des Sciences et Lettres
5,3-TR1,848256,0,Universités des Sciences et Lettres
5,3-TR1,848257,0,Universités des Sciences et Lettres
5,3-TR1,848258,0,Universités des Sciences et Lettres
5,3-TR1,848259,0,Universités des Sciences et Lettres
5,3-TR1,848260,0,Universités des Sciences et Lettres
5,3-TR1,848261,0,Universités des Sciences et Lettres
5,3-TR1,848262,0,Universités des Sciences et Lettres
5,3-TR1,848263,0,Universités des Sciences et Lettres
5,3-TR1,848264,0,Universités des Sciences et Lettres
5,3-TR1,848265,0,Universités des Sciences et Lettres
5,3-TR1,848266,0,Universités des Sciences et Lettres
5,3-TR1,848267,0,Universités des Sciences et Lettres
5,3-TR1,848268,0,Universités des Sciences et Lettres
5,3-TR1,848269,0,Universités des Sciences et Lettres
5,3-TR1,848270,0,Universités des Sciences et Lettres
5,3-TR1,848271,0,Universités des Sciences et Lettres
5,3-TR1,848301,0,Universités des Sciences et Lettres
5,3-TR1,848302,0,Universités des Sciences et Lettres
5,3-TR1,848303,0,Universités des Sciences et Lettres
5,3-TR1,848304,0,Universités des Sciences et Lettres
5,3-TR1,848305,0,Universités des Sciences et Lettres
5,3-TR1,848306,0,Universités des Sciences et Lettres
5,3-TR1,848307,0,Universités des Sciences et Lettres
5,3-TR1,848308,0,Universités des Sciences et Lettres
5,3-TR1,848309,0,Universités des Sciences et Lettres
5,3-TR1,848310,0,Universités des Sciences et Lettres
5,3-TR1,848314,0,Universités des Sciences et Lettres
5,3-TR1,848315,0,Universités des Sciences et Lettres
5,3-TR1,848316,0,Universités des Sciences et Lettres
5,3-TR1,848317,0,Universités des Sciences et Lettres
5,3-TR1,848318,0,Universités des Sciences et Lettres
5,3-TR1,848320,0,Universités des Sciences et Lettres
5,3-TR1,848329,0,Universités des Sciences et Lettres
5,3-TR1,848330,0,Universités des Sciences et Lettres
5,3-TR1,848331,0,Universités des Sciences et Lettres
5,3-TR1,848332,0,Universités des Sciences et Lettres
5,3-TR1,848333,0,Universités des Sciences et Lettres
5,3-TR1,848334,0,Universités des Sciences et Lettres
5,3-TR1,848335,0,Universités des Sciences et Lettres
5,3-TR1,848337,0,Universités des Sciences et Lettres
5,12-TR1,857374,0,Universités des Sciences et Lettres
5,12-TR1,857375,0,Universités des Sciences et Lettres
5,12-TR1,857376,0,Universités des Sciences et Lettres
5,12-TR1,857377,0,Universités des Sciences et Lettres
5,12-TR1,857378,0,Universités des Sciences et Lettres
5,12-TR1,857379,0,Universités des Sciences et Lettres
5,12-TR1,857380,0,Universités des Sciences et Lettres
5,12-TR1,857381,0,Universités des Sciences et Lettres
5,12-TR1,857382,0,Universités des Sciences et Lettres
5,12-TR1,857383,0,Universités des Sciences et Lettres
5,12-TR1,857400,0,Universités des Sciences et Lettres
5,12-TR1,857401,0,Universités des Sciences et Lettres
5,12-TR1,857402,0,Universités des Sciences et Lettres
5,12-TR1,857403,0,Universités des Sciences et Lettres
5,12-TR1,857404,0,Universités des Sciences et Lettres
5,12-TR1,857405,0,Universités des Sciences et Lettres
5,12-TR1,857406,0,Universités des Sciences et Lettres
5,12-TR1,857407,0,Universités des Sciences et Lettres
5,12-TR1,857408,0,Universités des Sciences et Lettres
5,12-TR1,857409,0,Universités des Sciences et Lettres
5,12-TR1,857410,0,Universités des Sciences et Lettres
5,12-TR1,857415,0,Universités des Sciences et Lettres
5,12-TR1,857416,0,Universités des Sciences et Lettres
5,12-TR1,857417,0,Universités des Sciences et Lettres
5,12-TR1,857418,0,Universités des Sciences et Lettres
5,12-TR1,857419,0,Universités des Sciences et Lettres
5,12-TR1,857420,0,Universités des Sciences et Lettres
5,12-TR1,857421,0,Universités des Sciences et Lettres
5,12-TR1,857431,0,Universités des Sciences et Lettres
5,12-TR1,857432,0,Universités des Sciences et Lettres
5,12-TR1,857433,0,Universités des Sciences et Lettres
5,12-TR1,857437,0,Universités des Sciences et Lettres
5,12-TR1,857439,0,Universités des Sciences et Lettres
5,12-TR1,857440,0,Universités des Sciences et Lettres
5,12-TR1,857441,0,Universités des Sciences et Lettres
5,12-TR1,857442,0,Universités des Sciences et Lettres
5,12-TR1,857443,0,Universités des Sciences et Lettres
5,12-TR1,857444,0,Universités des Sciences et Lettres
5,12-TR1,857445,0,Universités des Sciences et Lettres
5,12-TR1,857446,0,Universités des Sciences et Lettres
5,12-TR1,857447,0,Universités des Sciences et Lettres
5,12-TR1,857448,0,Universités des Sciences et Lettres
5,12-TR1,857449,0,Universités des Sciences et Lettres
5,12-TR1,857450,0,Universités des Sciences et Lettres
5,12-TR1,857451,0,Universités des Sciences et Lettres
5,12-TR1,857452,0,Universités des Sciences et Lettres
5,12-TR1,857453,0,Universités des Sciences et Lettres
5,12-TR1,857454,0,Universités des Sciences et Lettres
5,12-TR1,857455,0,Universités des Sciences et Lettres
5,12-TR1,857456,0,Universités des Sciences et Lettres
5,12-TR1,857457,0,Universités des Sciences et Lettres
5,12-TR1,857458,0,Universités des Sciences et Lettres
5,12-TR1,857459,0,Universités des Sciences et Lettres
5,12-TR1,857460,0,Universités des Sciences et Lettres
5,12-TR1,857461,0,Universités des Sciences et Lettres
5,12-TR1,857462,0,Universités des Sciences et Lettres
5,12-TR1,857463,0,Universités des Sciences et Lettres
5,12-TR1,857464,0,Universités des Sciences et Lettres
5,12-TR1,857465,0,Universités des Sciences et Lettres
5,12-TR1,857466,0,Universités des Sciences et Lettres
5,12-TR1,857467,0,Universités des Sciences et Lettres
5,12-TR1,857468,0,Universités des Sciences et Lettres
5,12-TR1,857469,0,Universités des Sciences et Lettres
5,12-TR1,857470,0,Universités des Sciences et Lettres
5,12-TR1,857471,0,Universités des Sciences et Lettres
5,12-TR1,857472,0,Universités des Sciences et Lettres
5,12-TR1,857473,0,Universités des Sciences et Lettres
5,12-TR1,857474,0,Universités des Sciences et Lettres
5,12-TR1,857475,0,Universités des Sciences et Lettres
5,12-TR1,857476,0,Universités des Sciences et Lettres
5,12-TR1,857477,0,Universités des Sciences et Lettres
5,12-TR1,857478,0,Universités des Sciences et Lettres
5,12-TR1,857479,0,Universités des Sciences et Lettres
5,12-TR1,857480,0,Universités des Sciences et Lettres
5,12-TR1,857481,0,Universités des Sciences et Lettres
5,12-TR1,857482,0,Universités des Sciences et Lettres
5,12-TR1,857483,0,Universités des Sciences et Lettres
5,12-TR1,857484,0,Universités des Sciences et Lettres
5,12-TR1,857485,0,Universités des Sciences et Lettres
5,12-TR1,857486,0,Universités des Sciences et Lettres
5,12-TR1,857487,0,Universités des Sciences et Lettres
5,12-TR1,857488,0,Universités des Sciences et Lettres
5,12-TR1,857489,0,Universités des Sciences et Lettres
5,12-TR1,857490,0,Universités des Sciences et Lettres
5,12-TR1,857491,0,Universités des Sciences et Lettres
5,12-TR1,857492,0,Universités des Sciences et Lettres
5,12-TR1,857493,0,Universités des Sciences et Lettres
5,12-TR1,857494,0,Universités des Sciences et Lettres
5,12-TR1,857495,0,Universités des Sciences et Lettres
5,12-TR1,857496,0,Universités des Sciences et Lettres
5,12-TR1,857497,0,Universités des Sciences et Lettres
5,12-TR1,857498,0,Universités des Sciences et Lettres
5,12-TR1,857499,0,Universités des Sciences et Lettres
5,12-TR1,857500,0,Universités des Sciences et Lettres
5,12-TR1,857501,0,Universités des Sciences et Lettres
5,12-TR1,857502,0,Universités des Sciences et Lettres
5,12-TR1,857503,0,Universités des Sciences et Lettres
5,12-TR1,857504,0,Universités des Sciences et Lettres
5,12-TR1,857505,0,Universités des Sciences et Lettres
5,12-TR1,857574,0,Universités des Sciences et Lettres
5,12-TR1,857575,0,Universités des Sciences et Lettres
5,12-TR1,857578,0,Universités des Sciences et Lettres
5,12-TR1,857587,0,Universités des Sciences et Lettres
5,12-TR1,857588,0,Universités des Sciences et Lettres
5,12-TR1,857589,0,Universités des Sciences et Lettres
5,12-TR1,857590,0,Universités des Sciences et Lettres
5,12-TR1,857591,0,Universités des Sciences et Lettres
5,12-TR1,857592,0,Universités des Sciences et Lettres
5,12-TR1,857593,0,Universités des Sciences et Lettres
5,12-TR1,857594,0,Universités des Sciences et Lettres
5,12-TR1,857595,0,Universités des Sciences et Lettres
5,12-TR1,857597,0,Universités des Sciences et Lettres
5,1-TR1,845682,1,Saint-Éloi
5,1-TR1,845683,1,Saint-Éloi
5,1-TR1,845684,1,Saint-Éloi
5,1-TR1,845685,1,Saint-Éloi
5,1-TR1,845686,1,Saint-Éloi
5,1-TR1,845687,1,Saint-Éloi
5,1-TR1,845688,1,Saint-Éloi
5,1-TR1,845689,1,Saint-Éloi
5,1-TR1,845690,1,Saint-Éloi
5,1-TR1,845691,1,Saint-Éloi
5,1-TR1,845692,1,Saint-Éloi
5,1-TR1,845693,1,Saint-Éloi
5,1-TR1,845694,1,Saint-Éloi
5,1-TR1,845695,1,Saint-Éloi
5,1-TR1,845696,1,Saint-Éloi
5,1-TR1,845697,1,Saint-Éloi
5,1-TR1,845698,1,Saint-Éloi
5,1-TR1,845699,1,Saint-Éloi
5,1-TR1,845700,1,Saint-Éloi
5,1-TR1,845701,1,Saint-Éloi
5,1-TR1,845702,1,Saint-Éloi
5,1-TR1,845703,1,Saint-Éloi
5,1-TR1,845704,1,Saint-Éloi
5,1-TR1,845705,1,Saint-Éloi
5,1-TR1,845706,1,Saint-Éloi
5,1-TR1,845707,1,Saint-Éloi
5,1-TR1,845708,1,Saint-Éloi
5,1-TR1,845709,1,Saint-Éloi
5,1-TR1,845710,1,Saint-Éloi
5,1-TR1,845711,1,Saint-Éloi
5,1-TR1,845735,1,Saint-Éloi
5,1-TR1,845736,1,Saint-Éloi
5,1-TR1,845737,1,Saint-Éloi
5,1-TR1,845738,1,Saint-Éloi
5,1-TR1,845739,1,Saint-Éloi
5,1-TR1,845740,1,Saint-Éloi
5,1-TR1,845741,1,Saint-Éloi
5,1-TR1,845748,1,Saint-Éloi
5,1-TR1,845749,1,Saint-Éloi
5,1-TR1,845750,1,Saint-Éloi
5,1-TR1,845751,1,Saint-Éloi
5,1-TR1,845752,1,Saint-Éloi
5,1-TR1,845753,1,Saint-Éloi
5,1-TR1,845758,1,Saint-Éloi
5,1-TR1,845759,1,Saint-Éloi
5,1-TR1,845760,1,Saint-Éloi
5,1-TR1,845761,1,Saint-Éloi
5,1-TR1,845762,1,Saint-Éloi
5,1-TR1,845767,1,Saint-Éloi
5,1-TR1,845768,1,Saint-Éloi
5,1-TR1,845769,1,Saint-Éloi
5,1-TR1,845771,1,Saint-Éloi
5,1-TR1,845772,1,Saint-Éloi
5,1-TR1,845774,1,Saint-Éloi
5,1-TR1,845778,1,Saint-Éloi
5,1-TR1,845779,1,Saint-Éloi
5,1-TR1,845780,1,Saint-Éloi
5,1-TR1,845781,1,Saint-Éloi
5,1-TR1,845782,1,Saint-Éloi
5,1-TR1,845788,1,Saint-Éloi
5,1-TR1,845856,1,Saint-Éloi
5,1-TR1,845857,1,Saint-Éloi
5,1-TR1,845858,1,Saint-Éloi
5,1-TR1,845859,1,Saint-Éloi
5,1-TR1,845860,1,Saint-Éloi
5,1-TR1,845861,1,Saint-Éloi
5,1-TR1,845862,1,Saint-Éloi
5,1-TR1,845863,1,Saint-Éloi
5,1-TR1,845864,1,Saint-Éloi
5,1-TR1,845865,1,Saint-Éloi
5,1-TR1,845866,1,Saint-Éloi
5,1-TR1,845867,1,Saint-Éloi
5,1-TR1,845868,1,Saint-Éloi
5,1-TR1,845869,1,Saint-Éloi
5,1-TR1,845870,1,Saint-Éloi
5,1-TR1,845871,1,Saint-Éloi
5,1-TR1,845872,1,Saint-Éloi
5,1-TR1,845873,1,Saint-Éloi
5,1-TR1,845874,1,Saint-Éloi
5,1-TR1,845875,1,Saint-Éloi
5,1-TR1,845876,1,Saint-Éloi
5,1-TR1,845877,1,Saint-Éloi
5,1-TR1,845878,1,Saint-Éloi
5,1-TR1,845879,1,Saint-Éloi
5,1-TR1,845880,1,Saint-Éloi
5,1-TR1,845881,1,Saint-Éloi
5,1-TR1,845882,1,Saint-Éloi
5,1-TR1,845883,1,Saint-Éloi
5,1-TR1,845884,1,Saint-Éloi
5,1-TR1,845885,1,Saint-Éloi
5,1-TR1,845886,1,Saint-Éloi
5,1-TR1,845887,1,Saint-Éloi
5,1-TR1,845888,1,Saint-Éloi
5,1-TR1,845889,1,Saint-Éloi
5,1-TR1,845890,1,Saint-Éloi
5,1-TR1,845891,1,Saint-Éloi
5,1-TR1,845892,1,Saint-Éloi
5,1-TR1,845893,1,Saint-Éloi
5,1-TR1,845894,1,Saint-Éloi
5,1-TR1,845895,1,Saint-Éloi
5,1-TR1,845896,1,Saint-Éloi
5,1-TR1,845897,1,Saint-Éloi
5,1-TR1,845898,1,Saint-Éloi
5,1-TR1,845899,1,Saint-Éloi
5,1-TR1,845900,1,Saint-Éloi
5,1-TR1,845901,1,Saint-Éloi
5,1-TR1,845902,1,Saint-Éloi
5,1-TR1,845903,1,Saint-Éloi
5,1-TR1,845904,1,Saint-Éloi
5,1-TR1,845905,1,Saint-Éloi
5,1-TR1,845906,1,Saint-Éloi
5,1-TR1,845907,1,Saint-Éloi
5,1-TR1,845908,1,Saint-Éloi
5,1-TR1,845909,1,Saint-Éloi
5,1-TR1,845910,1,Saint-Éloi
5,1-TR1,845911,1,Saint-Éloi
5,1-TR1,845912,1,Saint-Éloi
5,1-TR1,845913,1,Saint-Éloi
5,1-TR1,845914,1,Saint-Éloi
5,1-TR1,845915,1,Saint-Éloi
5,1-TR1,845916,1,Saint-Éloi
5,1-TR1,845917,1,Saint-Éloi
5,1-TR1,845918,1,Saint-Éloi
5,1-TR1,845919,1,Saint-Éloi
5,1-TR1,845920,1,Saint-Éloi
5,1-TR1,845921,1,Saint-Éloi
5,1-TR1,845922,1,Saint-Éloi
5,1-TR1,845923,1,Saint-Éloi
5,1-TR1,845926,1,Saint-Éloi
5,1-TR1,845927,1,Saint-Éloi
5,1-TR1,845929,1,Saint-Éloi
5,1-TR1,845930,1,Saint-Éloi
5,1-TR1,845931,1,Saint-Éloi
5,1-TR1,845932,1,Saint-Éloi
5,1-TR1,845933,1,Saint-Éloi
5,1-TR1,845934,1,Saint-Éloi
5,1-TR1,845935,1,Saint-Éloi
5,1-TR1,845936,1,Saint-Éloi
5,1-TR1,845945,1,Saint-Éloi
5,1-TR1,845947,1,Saint-Éloi
5,2-TR1,847563,1,Saint-Éloi
5,2-TR1,847566,1,Saint-Éloi
5,2-TR1,847567,1,Saint-Éloi
